字段1,字段2,字段3
002753,白马股 ;石墨电极 ;煤化工 ;炭黑,永东股份
"002753,002753,002753,002753,002753,002753,002753,002753",,"永东股份,永东股份,永东股份,永东股份,永东股份,永东股份,永东股份,永东股份"
603339,沪股通 ;冷链物流,四方科技
"603339,603339,603339",,"四方科技,四方科技,四方科技"
600169,更多核电 ;航天军工 ;高端装备 ;铁路基建 ;融资融券 ;挖掘机 ;转融券标的 ;轨道交通 ;高铁,太原重工
"600169,600169",,"太原重工,太原重工"
600104,更多汽车制造概念 ;超级品牌 ;MSCI概念 ;汽车电商 ;新型城镇化 ;电动汽车 ;央视财经50 ;共享汽车 ;马云概念 ;智能汽车 ;融资融券 ;参股万达商业 ;沪股通 ;电机电控 ;转融券标的 ;动力电池回收 ;贸易战受益股 ;共享经济 ;宁德时代概念 ;地方国资改革 ;大消费 ;新能源整车 ;新能源汽车 ;上海国资改革 ;沪伦通预期 ;燃料电池 ;证金持股 ;华为概念 ;华为汽车,上汽集团
600104,,上汽集团
600101,更多新能源 ;钒电池 ;钒涨价 ;成渝特区 ;涉矿 ;天然气 ;央企国资改革 ;宝能系,明星电力
"600101,600101",,"明星电力,明星电力"
002328,更多涉矿 ;军工 ;证金持股 ;创投 ;独角兽概念 ;长三角一体化,新朋股份
"002328,002328,002328,002328,002328",,"新朋股份,新朋股份,新朋股份,新朋股份,新朋股份"
600118,更多一带一路 ;军工改制 ;MSCI概念 ;国产替代 ;航天军工 ;卫星导航 ;遥感技术 ;火箭军 ;月球车 ;融资融券 ;沪股通 ;阅兵 ;嫦娥概念 ;军民融合 ;航空航天 ;高端装备 ;大飞机 ;航天系 ;转融券标的 ;国产航母 ;央企国资改革 ;无人机 ;中字头股票 ;军工 ;太空互联网,中国卫星
600118,,中国卫星
002945,新股与次新股,华林证券
"002945,002945,002945",,"华林证券,华林证券,华林证券"
002094,更多中韩自贸区 ;青岛自贸区 ;深股通 ;电子商务 ;她经济 ;外贸 ;商品新零售 ;新零售 ;阿里巴巴概念 ;化妆护肤品,青岛金王
"002094,002094,002094,002094,002094",,"青岛金王,青岛金王,青岛金王,青岛金王,青岛金王"
002142,更多MSCI概念 ;融资融券 ;深股通 ;转融券标的 ;优先股概念,宁波银行
002864,中医药 ;医保目录,盘龙药业
"002864,002864,002864,002864,002864,002864,002864,002864,002864,002864,002864,002864,002864,002864,002864,002864",,"盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业,盘龙药业"
300549,工业4.0 ;新能源汽车 ;台湾概念股,优德精密
"300549,300549",,"优德精密,优德精密"
300159,更多新疆自贸区 ;一号文件 ;深股通 ;通用航空 ;乡村振兴 ;航空航天 ;大飞机 ;军工 ;农机 ;股权转让,新研股份
"300159,300159,300159,300159,300159",,"新研股份,新研股份,新研股份,新研股份,新研股份"
000682,更多智能表 ;物联网 ;充电桩 ;依法治国概念 ;智能电网 ;智慧党建 ;节能环保 ;山东国资改革 ;地方国资改革 ;电力物联网,东方电子
"000682,000682",,"东方电子,东方电子"
600613,更多抗癌 ;浦东前滩 ;生物医药 ;浦东新区 ;医保目录 ;中医药 ;抗肿瘤 ;超级真菌,神奇制药
"600613,600613,600613,600613",,"神奇制药,神奇制药,神奇制药,神奇制药"
002437,更多抗癌 ;互联网金融 ;多肽药 ;互联网保险 ;参股新三板 ;基因测序 ;青蒿素 ;阿糖胞苷 ;融资融券 ;深股通 ;转融券标的 ;生物医药 ;单抗 ;股权转让 ;创新药 ;民营医院 ;科创板IPO,誉衡药业
"002437,002437",,"誉衡药业,誉衡药业"
002335,更多量子通信 ;分布式发电 ;固态硬盘 ;核电 ;能源互联网 ;光伏概念 ;阿里巴巴概念 ;军民融合 ;轨道交通 ;大数据 ;充电桩 ;军工 ;云计算 ;新基建 ;宁德时代概念 ;边缘计算 ;透明工厂,科华恒盛
"002335,002335,002335",,"科华恒盛,科华恒盛,科华恒盛"
600572,更多青蒿素 ;抗癌 ;小额贷款 ;医药电商 ;金改 ;抗肝癌 ;养老概念 ;智能医疗 ;融资融券 ;沪股通 ;转融券标的 ;医保目录 ;中医药 ;医疗改革 ;互联网+ ;仿制药 ;创新药 ;互联网医疗 ;工业大麻 ;MSCI预期,康恩贝
"600572,600572,600572,600572,600572,600572,600572",,"康恩贝,康恩贝,康恩贝,康恩贝,康恩贝,康恩贝,康恩贝"
002389,更多分布式发电 ;分离膜 ;丙烯 ;元器件 ;新能源 ;工业用地 ;塑料钞票 ;高性能膜 ;聚丙烯 ;苹果概念 ;深股通 ;锂电隔膜 ;太阳能 ;军用无人机 ;军民融合 ;锂电池 ;无人机 ;军工 ;特斯拉 ;柔性屏,航天彩虹
"002389,002389,002389",,"航天彩虹,航天彩虹,航天彩虹"
002679,更多福建土改 ;生态城乡 ;林场改革 ;纤维板 ;低碳 ;风沙治理 ;海峡西岸 ;土地流转 ;美丽中国 ;地方国资改革 ;证金持股,福建金森
"002679,002679",,"福建金森,福建金森"
002650,调味品,加加食品
"002650,002650,002650,002650",,"加加食品,加加食品,加加食品,加加食品"
002946,新股与次新股 ;乳业,新乳业
002946,,新乳业
601996,更多胶合板 ;林场改革 ;GEP ;生态城乡 ;美丽中国 ;融资融券 ;纤维板 ;转融券标的 ;土地流转,丰林集团
601996,,丰林集团
002251,更多收入改革 ;高考 ;双十一 ;移动购物 ;跨境电商 ;融资融券 ;深股通 ;商超百货 ;转融券标的 ;京东概念 ;消费金融 ;腾讯概念 ;新零售 ;电子商务 ;移动支付,步步高
"002251,002251,002251,002251",,"步步高,步步高,步步高,步步高"
002053,更多食盐 ;新能源 ;聚氯乙烯 ;地方国资改革 ;天然气 ;风电 ;调味品 ;云南国资改革,云南能投
"002053,002053,002053,002053,002053,002053",,"云南能投,云南能投,云南能投,云南能投,云南能投,云南能投"
600811,更多参股券商 ;振兴东北 ;依法治国概念 ;融资融券 ;沪股通 ;转融券标的 ;牛羊肉 ;贸易战受益股 ;供应链金融 ;电子商务,东方集团
"600811,600811,600811,600811,600811",,"东方集团,东方集团,东方集团,东方集团,东方集团"
603036,油气装备 ;一带一路 ;机械装备 ;油品改革,如通股份
603657,新股与次新股,春光科技
